edition_id,citation_ref,manifest_url,canvas_id,canvas_label,canvas_index,target_url,status,notes
lusitanus,cEnarratio_37|i477,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0489.jpg,provisional,
lusitanus,cEnarratio_38|i185,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0197.jpg,provisional,
lusitanus,cEnarratio_38|i304,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0316.jpg,provisional,
lusitanus,cEnarratio_38|i392,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0404.jpg,provisional,
lusitanus,cEnarratio_38|i44,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0056.jpg,provisional,
lusitanus,cEnarratio_38|i477,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0489.jpg,provisional,
lusitanus,cEnarratio_39|i186,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0198.jpg,provisional,
lusitanus,cEnarratio_39|i305,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0317.jpg,provisional,
lusitanus,cEnarratio_39|i392,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0404.jpg,provisional,
lusitanus,cEnarratio_39|i45,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0057.jpg,provisional,
lusitanus,cEnarratio_39|i477,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0489.jpg,provisional,
lusitanus,cEnarratio_3|i287,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0299.jpg,provisional,
lusitanus,cEnarratio_3|i374,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0386.jpg,provisional,
lusitanus,cEnarratio_3|i469,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0481.jpg,provisional,
lusitanus,cEnarratio_40|i188,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0200.jpg,provisional,
lusitanus,cEnarratio_40|i305,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0317.jpg,provisional,
lusitanus,cEnarratio_40|i393,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0405.jpg,provisional,
lusitanus,cEnarratio_40|i477,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0489.jpg,provisional,
lusitanus,cEnarratio_41|i188,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0200.jpg,provisional,
lusitanus,cEnarratio_41|i306,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0318.jpg,provisional,
lusitanus,cEnarratio_41|i394,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0406.jpg,provisional,
lusitanus,cEnarratio_41|i45,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0057.jpg,provisional,
lusitanus,cEnarratio_41|i477,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0489.jpg,provisional,
lusitanus,cEnarratio_42|i188,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0200.jpg,provisional,
lusitanus,cEnarratio_42|i307,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0319.jpg,provisional,
lusitanus,cEnarratio_42|i394,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0406.jpg,provisional,
lusitanus,cEnarratio_42|i477,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0489.jpg,provisional,
lusitanus,cEnarratio_42|i56,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0068.jpg,provisional,
lusitanus,cEnarratio_43|i189,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0201.jpg,provisional,
lusitanus,cEnarratio_43|i307,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0319.jpg,provisional,
lusitanus,cEnarratio_43|i395,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0407.jpg,provisional,
lusitanus,cEnarratio_43|i477,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0489.jpg,provisional,
lusitanus,cEnarratio_43|i56,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0068.jpg,provisional,
lusitanus,cEnarratio_44|i190,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0202.jpg,provisional,
lusitanus,cEnarratio_44|i307,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0319.jpg,provisional,
lusitanus,cEnarratio_44|i395,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0407.jpg,provisional,
lusitanus,cEnarratio_44|i479,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0491.jpg,provisional,
lusitanus,cEnarratio_44|i57,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0069.jpg,provisional,
lusitanus,cEnarratio_45|i191,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0203.jpg,provisional,
lusitanus,cEnarratio_45|i308,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0320.jpg,provisional,
lusitanus,cEnarratio_45|i396,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0408.jpg,provisional,
lusitanus,cEnarratio_45|i480,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0492.jpg,provisional,
lusitanus,cEnarratio_45|i58,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0070.jpg,provisional,
lusitanus,cEnarratio_46|i192,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0204.jpg,provisional,
lusitanus,cEnarratio_46|i308,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0320.jpg,provisional,
lusitanus,cEnarratio_46|i396,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0408.jpg,provisional,
lusitanus,cEnarratio_46|i480,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0492.jpg,provisional,
lusitanus,cEnarratio_46|i58,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0070.jpg,provisional,
lusitanus,cEnarratio_47|i192,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0204.jpg,provisional,
lusitanus,cEnarratio_47|i309,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0321.jpg,provisional,
lusitanus,cEnarratio_47|i397,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0409.jpg,provisional,
lusitanus,cEnarratio_47|i480,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0492.jpg,provisional,
lusitanus,cEnarratio_47|i59,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0071.jpg,provisional,
lusitanus,cEnarratio_48._De_bacchari_(baccharis)|i309,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0321.jpg,provisional,
lusitanus,cEnarratio_48|i193,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0205.jpg,provisional,
lusitanus,cEnarratio_48|i397,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0409.jpg,provisional,
lusitanus,cEnarratio_48|i481,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0493.jpg,provisional,
lusitanus,cEnarratio_48|i59,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0071.jpg,provisional,
lusitanus,"cEnarratio_49,_50|i398",,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0410.jpg,provisional,
lusitanus,cEnarratio_49|i193,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0205.jpg,provisional,
lusitanus,cEnarratio_49|i481,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0493.jpg,provisional,
lusitanus,cEnarratio_49|i59,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0071.jpg,provisional,
lusitanus,cEnarratio_4|i165,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0177.jpg,provisional,
lusitanus,cEnarratio_4|i288,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0300.jpg,provisional,
lusitanus,cEnarratio_4|i375,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0387.jpg,provisional,
lusitanus,cEnarratio_4|i470,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0482.jpg,provisional,
lusitanus,"cEnarratio_50,_51|i481",,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0493.jpg,provisional,
lusitanus,cEnarratio_50|i194,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0206.jpg,provisional,
lusitanus,cEnarratio_50|i310,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0322.jpg,provisional,
lusitanus,cEnarratio_50|i60,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0072.jpg,provisional,
lusitanus,cEnarratio_51|i194,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0206.jpg,provisional,
lusitanus,cEnarratio_51|i310,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0322.jpg,provisional,
lusitanus,cEnarratio_51|i399,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0411.jpg,provisional,
lusitanus,cEnarratio_51|i60,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0072.jpg,provisional,
lusitanus,cEnarratio_52|i195,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0207.jpg,provisional,
lusitanus,cEnarratio_52|i312,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0324.jpg,provisional,
lusitanus,cEnarratio_52|i400,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0412.jpg,provisional,
lusitanus,cEnarratio_52|i482,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0494.jpg,provisional,
lusitanus,cEnarratio_52|i61,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0073.jpg,provisional,
lusitanus,cEnarratio_53|i197,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0209.jpg,provisional,
lusitanus,cEnarratio_53|i312,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0324.jpg,provisional,
lusitanus,cEnarratio_53|i400,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0412.jpg,provisional,
lusitanus,cEnarratio_53|i61,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0073.jpg,provisional,
lusitanus,cEnarratio_54|i198,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0210.jpg,provisional,
lusitanus,cEnarratio_54|i312,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0324.jpg,provisional,
lusitanus,cEnarratio_54|i400,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0412.jpg,provisional,
lusitanus,cEnarratio_54|i482,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0494.jpg,provisional,
lusitanus,cEnarratio_54|i61,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0073.jpg,provisional,
lusitanus,cEnarratio_55|i199,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0211.jpg,provisional,
lusitanus,cEnarratio_55|i312,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0324.jpg,provisional,
lusitanus,cEnarratio_55|i401,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0413.jpg,provisional,
lusitanus,cEnarratio_55|i62,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0074.jpg,provisional,
lusitanus,cEnarratio_56|i200,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0212.jpg,provisional,
lusitanus,cEnarratio_56|i313,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0325.jpg,provisional,
lusitanus,cEnarratio_56|i401,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0413.jpg,provisional,
lusitanus,cEnarratio_56|i482,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0494.jpg,provisional,
lusitanus,cEnarratio_56|i62,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0074.jpg,provisional,
lusitanus,cEnarratio_57|i201,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0213.jpg,provisional,
lusitanus,cEnarratio_57|i313,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0325.jpg,provisional,
lusitanus,cEnarratio_57|i402,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0414.jpg,provisional,
lusitanus,cEnarratio_57|i483,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0495.jpg,provisional,
lusitanus,cEnarratio_57|i62,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0074.jpg,provisional,
lusitanus,cEnarratio_58|i201,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0213.jpg,provisional,
lusitanus,cEnarratio_58|i313,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0325.jpg,provisional,
lusitanus,cEnarratio_58|i402,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0414.jpg,provisional,
lusitanus,cEnarratio_58|i484,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0496.jpg,provisional,
lusitanus,cEnarratio_58|i62,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0074.jpg,provisional,
lusitanus,"cEnarratio_59,_60,_61._De_sisone_sive_sinno_herba_(sison,_sinnon,_sinnus_herba)|i314",,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0326.jpg,provisional,
lusitanus,"cEnarratio_59,_60|i484",,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0496.jpg,provisional,
lusitanus,cEnarratio_59|i201,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0213.jpg,provisional,
lusitanus,cEnarratio_59|i403,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0415.jpg,provisional,
lusitanus,cEnarratio_59|i63,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0075.jpg,provisional,
lusitanus,cEnarratio_5|i166,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0178.jpg,provisional,
lusitanus,cEnarratio_5|i289,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0301.jpg,provisional,
lusitanus,cEnarratio_5|i470,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0482.jpg,provisional,
lusitanus,cEnarratio_60|i202,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0214.jpg,provisional,
lusitanus,cEnarratio_60|i403,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0415.jpg,provisional,
lusitanus,cEnarratio_60|i63,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0075.jpg,provisional,
lusitanus,cEnarratio_61|i202,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0214.jpg,provisional,
lusitanus,cEnarratio_61|i403,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0415.jpg,provisional,
lusitanus,cEnarratio_61|i485,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0497.jpg,provisional,
lusitanus,cEnarratio_61|i64,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0076.jpg,provisional,
lusitanus,cEnarratio_62|i203,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0215.jpg,provisional,
lusitanus,cEnarratio_62|i404,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0416.jpg,provisional,
lusitanus,cEnarratio_62|i485,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0497.jpg,provisional,
lusitanus,cEnarratio_62|i64,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0076.jpg,provisional,
lusitanus,"cEnarratio_63,_64|i404",,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0416.jpg,provisional,
lusitanus,cEnarratio_63|i203,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0215.jpg,provisional,
lusitanus,cEnarratio_63|i314,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0326.jpg,provisional,
lusitanus,cEnarratio_63|i486,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0498.jpg,provisional,
lusitanus,cEnarratio_63|i64,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0076.jpg,provisional,
lusitanus,cEnarratio_64|i204,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0216.jpg,provisional,
lusitanus,cEnarratio_64|i314,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0326.jpg,provisional,
lusitanus,cEnarratio_64|i486,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0498.jpg,provisional,
lusitanus,cEnarratio_64|i65,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0077.jpg,provisional,
lusitanus,cEnarratio_65|i207,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0219.jpg,provisional,
lusitanus,cEnarratio_65|i315,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0327.jpg,provisional,
lusitanus,cEnarratio_65|i405,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0417.jpg,provisional,
lusitanus,cEnarratio_65|i487,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0499.jpg,provisional,
lusitanus,cEnarratio_65|i65,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0077.jpg,provisional,
lusitanus,cEnarratio_66|i207,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0219.jpg,provisional,
lusitanus,cEnarratio_66|i315,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0327.jpg,provisional,
lusitanus,cEnarratio_66|i405,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0417.jpg,provisional,
lusitanus,cEnarratio_66|i487,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0499.jpg,provisional,
lusitanus,cEnarratio_66|i65,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0077.jpg,provisional,
lusitanus,cEnarratio_67|i207,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0219.jpg,provisional,
lusitanus,cEnarratio_67|i315,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0327.jpg,provisional,
lusitanus,cEnarratio_67|i406,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0418.jpg,provisional,
lusitanus,cEnarratio_67|i488,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0500.jpg,provisional,
lusitanus,cEnarratio_67|i66,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0078.jpg,provisional,
lusitanus,cEnarratio_68|i208,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0220.jpg,provisional,
lusitanus,cEnarratio_68|i316,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0328.jpg,provisional,
lusitanus,cEnarratio_68|i368,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0380.jpg,provisional,
lusitanus,cEnarratio_68|i407,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0419.jpg,provisional,
lusitanus,cEnarratio_68|i488,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0500.jpg,provisional,
lusitanus,cEnarratio_68|i66,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0078.jpg,provisional,
lusitanus,cEnarratio_69|i208,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0220.jpg,provisional,
lusitanus,cEnarratio_69|i316,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0328.jpg,provisional,
lusitanus,cEnarratio_69|i408,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0420.jpg,provisional,
lusitanus,cEnarratio_69|i488,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0500.jpg,provisional,
lusitanus,cEnarratio_69|i66,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0078.jpg,provisional,
lusitanus,cEnarratio_6|i167,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0179.jpg,provisional,
lusitanus,cEnarratio_6|i289,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0301.jpg,provisional,
lusitanus,cEnarratio_6|i375,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0387.jpg,provisional,
lusitanus,cEnarratio_6|i470,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0482.jpg,provisional,
lusitanus,cEnarratio_70|i209,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0221.jpg,provisional,
lusitanus,cEnarratio_70|i318,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0330.jpg,provisional,
lusitanus,cEnarratio_70|i409,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0421.jpg,provisional,
lusitanus,cEnarratio_70|i489,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0501.jpg,provisional,
lusitanus,cEnarratio_70|i67,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0079.jpg,provisional,
lusitanus,cEnarratio_71|i209,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0221.jpg,provisional,
lusitanus,cEnarratio_71|i318,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0330.jpg,provisional,
lusitanus,cEnarratio_71|i409,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0421.jpg,provisional,
lusitanus,cEnarratio_71|i491,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0503.jpg,provisional,
lusitanus,cEnarratio_71|i68,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0080.jpg,provisional,
lusitanus,cEnarratio_72|i212,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0224.jpg,provisional,
lusitanus,cEnarratio_72|i319,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0331.jpg,provisional,
lusitanus,cEnarratio_72|i409,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0421.jpg,provisional,
lusitanus,cEnarratio_72|i492,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0504.jpg,provisional,
lusitanus,cEnarratio_72|i70,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0082.jpg,provisional,
lusitanus,cEnarratio_73|i212,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0224.jpg,provisional,
lusitanus,cEnarratio_73|i319,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0331.jpg,provisional,
lusitanus,cEnarratio_73|i410,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0422.jpg,provisional,
lusitanus,cEnarratio_73|i492,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0504.jpg,provisional,
lusitanus,cEnarratio_73|i71,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0083.jpg,provisional,
lusitanus,cEnarratio_74|i213,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0225.jpg,provisional,
lusitanus,cEnarratio_74|i320,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0332.jpg,provisional,
lusitanus,cEnarratio_74|i410,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0422.jpg,provisional,
lusitanus,cEnarratio_74|i493,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0505.jpg,provisional,
lusitanus,cEnarratio_74|i71,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0083.jpg,provisional,
lusitanus,cEnarratio_75|i214,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0226.jpg,provisional,
lusitanus,cEnarratio_75|i320,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0332.jpg,provisional,
lusitanus,cEnarratio_75|i411,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0423.jpg,provisional,
lusitanus,cEnarratio_75|i494,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0506.jpg,provisional,
lusitanus,cEnarratio_75|i72,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0084.jpg,provisional,
lusitanus,cEnarratio_76|i215,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0227.jpg,provisional,
lusitanus,cEnarratio_76|i320,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0332.jpg,provisional,
lusitanus,cEnarratio_76|i411,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0423.jpg,provisional,
lusitanus,cEnarratio_76|i494,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0506.jpg,provisional,
lusitanus,cEnarratio_76|i72,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0084.jpg,provisional,
lusitanus,cEnarratio_77|i216,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0228.jpg,provisional,
lusitanus,cEnarratio_77|i321,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0333.jpg,provisional,
lusitanus,cEnarratio_77|i412,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0424.jpg,provisional,
lusitanus,cEnarratio_77|i494,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0506.jpg,provisional,
lusitanus,cEnarratio_77|i75,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0087.jpg,provisional,
lusitanus,cEnarratio_78|i217,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0229.jpg,provisional,
lusitanus,cEnarratio_78|i322,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0334.jpg,provisional,
lusitanus,cEnarratio_78|i412,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0424.jpg,provisional,
lusitanus,cEnarratio_78|i495,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0507.jpg,provisional,
lusitanus,cEnarratio_78|i75,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0087.jpg,provisional,
lusitanus,cEnarratio_79|i218,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0230.jpg,provisional,
lusitanus,cEnarratio_79|i323,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0335.jpg,provisional,
lusitanus,cEnarratio_79|i413,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0425.jpg,provisional,
lusitanus,cEnarratio_79|i495,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0507.jpg,provisional,
lusitanus,cEnarratio_79|i78,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0090.jpg,provisional,
lusitanus,cEnarratio_7|i167,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0179.jpg,provisional,
lusitanus,cEnarratio_7|i290,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0302.jpg,provisional,
lusitanus,cEnarratio_7|i376,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0388.jpg,provisional,
lusitanus,cEnarratio_7|i471,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0483.jpg,provisional,
lusitanus,cEnarratio_80|i218,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0230.jpg,provisional,
lusitanus,cEnarratio_80|i414,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0426.jpg,provisional,
lusitanus,cEnarratio_80|i496,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0508.jpg,provisional,
lusitanus,cEnarratio_80|i78,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0090.jpg,provisional,
lusitanus,"cEnarratio_81,_82|i496",,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0508.jpg,provisional,
lusitanus,cEnarratio_81|i219,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0231.jpg,provisional,
lusitanus,cEnarratio_81|i323,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0335.jpg,provisional,
lusitanus,cEnarratio_81|i415,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0427.jpg,provisional,
lusitanus,cEnarratio_81|i79,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0091.jpg,provisional,
lusitanus,cEnarratio_82|i220,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0232.jpg,provisional,
lusitanus,cEnarratio_82|i324,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0336.jpg,provisional,
lusitanus,cEnarratio_82|i417,,,,,https://www.biusante.parisdescartes.fr/images/livres/07759/0429.jpg,provisional,
